Id,Choice,ChoiceWeight
9,7,3.0
264,7,3.0
44,7,3.0
279,7,3.0
46,7,3.0
212,7,3.0
116,7,3.0
119,7,3.0
33,7,3.0
139,7,1.0
147,7,3.0
71,7,3.0
151,7,2.0
159,7,3.0
24,7,3.0
179,7,3.0
222,7,2.0
180,7,2.0
261,7,3.0
91,7,3.0
22,4,2.0
231,4,2.0
100,4,3.0
136,4,3.0
117,4,2.0
280,4,2.0
153,4,2.0
85,4,2.0
183,4,3.0
48,4,3.0
248,4,3.0
251,4,3.0
75,4,3.0
10,30,1.0
19,30,1.0
35,30,1.0
47,30,2.0
52,30,2.0
87,30,3.0
13,2,1.0
20,2,1.0
65,2,1.0
72,2,1.0
73,2,1.0
89,2,1.0
16,10,2.0
17,10,3.0
161,10,3.0
45,10,2.0
62,10,2.0
66,10,2.0
67,10,3.0
76,10,3.0
115,10,2.0
60,10,2.0
118,10,2.0
148,10,3.0
176,10,3.0
8,10,3.0
272,10,3.0
25,10,3.0
26,17,2.0
29,17,2.0
30,17,3.0
41,17,1.0
55,17,1.0
77,17,2.0
160,17,2.0
258,17,2.0
262,17,1.0
57,28,2.0
74,28,1.0
2,16,3.0
11,23,2.0
257,23,2.0
106,23,3.0
39,23,3.0
149,23,3.0
123,23,2.0
50,18,3.0
5,11,2.0
221,11,2.0
21,11,3.0
34,11,1.0
37,11,1.0
51,11,2.0
53,11,1.0
54,11,1.0
56,11,2.0
63,11,2.0
78,11,3.0
86,11,3.0
14,11,3.0
125,11,2.0
173,11,2.0
7,6,2.0
40,6,2.0
137,6,1.0
23,1,2.0
28,1,2.0
31,1,1.0
114,1,1.0
124,1,3.0
145,1,1.0
229,1,1.0
223,1,1.0
36,12,1.0
146,12,1.0
32,34,3.0
49,34,2.0
88,34,1.0
6,8,1.0
12,8,3.0
18,8,1.0
58,8,2.0
79,8,1.0
227,8,1.0
102,25,1.0
38,3,3.0
281,3,1.0
59,21,1.0
90,13,2.0
1,22,1.0
169,22,2.0
256,22,2.0
278,9,3.0
4,33,3.0
