Id,Choice,ChoiceWeight
11,32,1.0
28,32,2.0
35,32,1.0
73,32,1.0
55,32,3.0
197,32,3.0
205,32,1.0
50,20,2.0
145,20,2.0
142,20,3.0
78,20,3.0
149,20,3.0
165,20,3.0
161,20,1.0
200,20,3.0
162,20,3.0
215,20,2.0
216,20,3.0
217,20,3.0
4,13,2.0
5,13,2.0
68,13,1.0
43,13,1.0
70,13,1.0
167,13,1.0
89,13,3.0
120,13,3.0
105,13,3.0
137,13,3.0
136,13,3.0
147,13,2.0
194,13,2.0
226,13,1.0
228,13,1.0
229,13,3.0
186,13,2.0
188,3,2.0
195,3,2.0
207,3,3.0
14,3,3.0
208,3,3.0
211,3,3.0
1,17,3.0
20,17,1.0
2,2,2.0
42,2,2.0
71,2,2.0
113,2,3.0
116,2,2.0
159,2,1.0
40,19,2.0
191,19,3.0
12,6,3.0
24,6,2.0
34,6,2.0
59,6,3.0
80,6,1.0
82,6,3.0
102,6,3.0
104,6,2.0
140,6,3.0
143,6,2.0
176,6,2.0
148,6,3.0
154,6,3.0
182,6,1.0
196,6,1.0
221,6,3.0
230,6,3.0
25,12,1.0
37,12,2.0
84,12,2.0
122,12,1.0
141,12,2.0
158,12,2.0
169,12,3.0
173,12,3.0
56,8,3.0
75,8,3.0
76,8,1.0
96,8,1.0
106,8,3.0
170,8,2.0
223,8,1.0
231,8,2.0
8,7,2.0
39,7,3.0
51,7,1.0
60,7,2.0
65,7,2.0
72,7,2.0
99,7,2.0
138,7,2.0
151,7,3.0
163,7,1.0
183,7,2.0
224,7,1.0
31,10,2.0
109,10,2.0
126,10,2.0
179,10,3.0
133,0,0.0
21,27,3.0
150,27,3.0
22,27,3.0
45,27,3.0
63,27,2.0
67,27,2.0
87,27,3.0
79,27,3.0
92,27,2.0
93,27,2.0
95,27,3.0
97,27,3.0
123,27,3.0
175,27,3.0
174,27,3.0
192,27,3.0
190,27,3.0
30,27,3.0
193,27,3.0
185,27,3.0
198,27,3.0
204,27,2.0
212,27,3.0
203,27,3.0
9,28,3.0
118,28,3.0
91,28,3.0
85,28,3.0
107,28,2.0
108,28,2.0
168,28,3.0
15,15,2.0
66,15,1.0
98,15,2.0
128,15,2.0
201,15,2.0
222,15,1.0
33,4,1.0
41,4,2.0
117,4,2.0
129,4,1.0
132,4,3.0
184,4,3.0
209,4,2.0
213,4,1.0
26,1,2.0
52,1,2.0
130,1,3.0
146,1,1.0
152,1,1.0
54,1,2.0
178,1,3.0
7,1,3.0
88,24,3.0
115,24,3.0
166,24,3.0
171,24,3.0
180,24,3.0
187,24,3.0
202,24,1.0
214,24,3.0
6,11,1.0
10,11,2.0
103,11,1.0
135,11,3.0
144,11,1.0
155,11,3.0
16,21,1.0
23,21,3.0
47,21,2.0
94,21,2.0
124,21,3.0
157,21,1.0
164,21,3.0
206,21,2.0
18,16,2.0
27,16,3.0
46,16,2.0
62,16,2.0
69,16,3.0
77,16,3.0
83,16,2.0
86,16,2.0
90,16,3.0
100,16,1.0
101,16,1.0
111,16,3.0
112,16,1.0
114,16,3.0
121,16,2.0
131,16,2.0
139,16,2.0
181,16,2.0
177,16,2.0
225,16,2.0
61,18,3.0
218,18,3.0
49,31,3.0
64,31,2.0
110,31,3.0
119,31,3.0
127,31,2.0
153,31,2.0
160,31,2.0
220,31,2.0
44,30,2.0
134,30,1.0
199,30,1.0
219,30,2.0
227,30,3.0
13,9,3.0
172,9,3.0
57,9,1.0
81,9,1.0
125,9,2.0
156,9,3.0
53,23,1.0
58,23,2.0
189,26,3.0
210,25,1.0
