Id,Choice,ChoiceWeight
24,6,2.0
59,6,3.0
64,6,3.0
68,6,2.0
72,6,3.0
92,6,3.0
93,6,3.0
102,6,3.0
104,6,2.0
120,6,2.0
140,6,3.0
143,6,2.0
176,6,2.0
145,6,1.0
196,6,1.0
199,6,2.0
200,6,1.0
229,6,2.0
2,2,2.0
35,2,3.0
57,2,3.0
43,2,2.0
47,2,3.0
105,2,2.0
113,2,3.0
30,7,2.0
51,7,1.0
69,7,2.0
70,7,3.0
148,7,1.0
154,7,1.0
167,7,3.0
183,7,2.0
186,7,1.0
190,7,2.0
191,7,2.0
203,7,2.0
8,20,3.0
80,20,2.0
99,20,1.0
138,20,1.0
151,20,2.0
159,20,2.0
163,20,2.0
182,20,3.0
216,20,3.0
221,20,1.0
224,20,3.0
22,27,3.0
45,27,3.0
63,27,2.0
67,27,2.0
87,27,3.0
79,27,3.0
95,27,3.0
97,27,3.0
116,27,1.0
123,27,3.0
175,27,3.0
174,27,3.0
192,27,3.0
198,27,3.0
204,27,2.0
78,3,1.0
188,3,2.0
195,3,2.0
207,3,3.0
14,3,3.0
208,3,3.0
211,3,3.0
27,10,1.0
31,10,2.0
41,10,3.0
179,10,3.0
11,32,1.0
28,32,2.0
55,32,3.0
189,32,1.0
197,32,3.0
205,32,1.0
12,15,1.0
15,15,2.0
56,15,2.0
66,15,1.0
76,15,2.0
98,15,2.0
106,15,2.0
170,15,3.0
201,15,2.0
222,15,1.0
50,0,0.0
4,13,2.0
21,13,2.0
150,13,2.0
42,13,1.0
89,13,3.0
133,13,2.0
161,13,2.0
134,13,3.0
73,13,3.0
137,13,3.0
136,13,3.0
147,13,2.0
193,13,1.0
185,13,1.0
194,13,2.0
212,13,1.0
215,13,3.0
226,13,1.0
228,13,1.0
39,8,1.0
44,8,1.0
75,8,3.0
96,8,1.0
162,8,1.0
223,8,1.0
230,8,1.0
231,8,2.0
40,19,2.0
128,19,3.0
107,25,3.0
108,25,3.0
158,25,3.0
210,25,1.0
217,25,1.0
26,1,2.0
37,1,3.0
52,1,2.0
130,1,3.0
146,1,1.0
152,1,1.0
54,1,2.0
178,1,3.0
7,1,3.0
10,30,1.0
60,30,1.0
82,30,1.0
91,30,1.0
85,30,1.0
171,30,2.0
209,30,3.0
219,30,2.0
227,30,3.0
53,23,1.0
58,23,2.0
90,23,2.0
100,23,3.0
112,23,2.0
121,23,3.0
129,23,2.0
206,23,1.0
9,28,3.0
118,28,3.0
168,28,3.0
6,11,1.0
16,11,3.0
34,11,1.0
109,11,1.0
144,11,1.0
164,11,1.0
49,31,3.0
83,31,3.0
110,31,3.0
119,31,3.0
126,31,3.0
127,31,2.0
149,31,2.0
165,31,2.0
153,31,2.0
160,31,2.0
220,31,2.0
23,4,2.0
117,4,2.0
124,4,1.0
132,4,3.0
142,4,1.0
155,4,1.0
184,4,3.0
213,4,1.0
71,24,3.0
88,24,3.0
115,24,3.0
166,24,3.0
180,24,3.0
187,24,3.0
202,24,1.0
214,24,3.0
5,16,3.0
18,16,2.0
46,16,2.0
62,16,2.0
77,16,3.0
86,16,2.0
101,16,1.0
103,16,2.0
111,16,3.0
114,16,3.0
131,16,2.0
139,16,2.0
181,16,2.0
173,16,1.0
177,16,2.0
225,16,2.0
33,29,3.0
1,18,1.0
20,18,2.0
61,18,3.0
218,18,3.0
25,12,1.0
65,12,1.0
81,12,2.0
122,12,1.0
135,12,2.0
141,12,2.0
156,12,2.0
169,12,3.0
94,21,2.0
157,21,1.0
84,26,1.0
13,9,3.0
172,9,3.0
125,9,2.0
