Id,Choice,ChoiceWeight
75,2,1.0
43,13,1.0
68,13,1.0
226,13,1.0
81,9,1.0
169,9,2.0
223,9,2.0
33,29,3.0
142,29,2.0
164,29,2.0
220,29,1.0
31,11,1.0
109,11,1.0
135,11,3.0
1,18,1.0
20,18,2.0
61,18,3.0
173,18,2.0
177,18,3.0
218,18,3.0
53,27,3.0
213,27,3.0
117,27,1.0
116,27,1.0
172,27,2.0
13,27,2.0
228,27,2.0
89,27,2.0
2,7,1.0
6,7,3.0
51,7,1.0
65,7,2.0
70,7,3.0
122,7,2.0
129,7,3.0
167,7,3.0
186,7,1.0
203,7,2.0
212,7,2.0
158,19,1.0
210,19,2.0
4,20,1.0
9,20,1.0
118,20,1.0
21,20,1.0
150,20,1.0
30,20,1.0
190,20,1.0
39,20,2.0
40,20,1.0
42,20,3.0
63,20,1.0
67,20,1.0
105,20,1.0
113,20,2.0
125,20,1.0
133,20,1.0
144,20,2.0
145,20,2.0
50,20,2.0
159,20,2.0
161,20,1.0
194,20,1.0
191,20,1.0
198,20,2.0
200,20,3.0
162,20,3.0
204,20,1.0
215,20,2.0
216,20,3.0
217,20,3.0
78,3,1.0
183,3,3.0
147,3,3.0
188,3,2.0
195,3,2.0
207,3,3.0
14,3,3.0
211,3,3.0
208,3,3.0
28,32,2.0
73,32,1.0
35,32,1.0
205,32,1.0
26,1,2.0
37,1,3.0
52,1,2.0
130,1,3.0
146,1,1.0
152,1,1.0
54,1,2.0
178,1,3.0
7,1,3.0
18,16,2.0
62,16,2.0
90,16,3.0
96,16,2.0
100,16,1.0
101,16,1.0
103,16,2.0
111,16,3.0
112,16,1.0
114,16,3.0
121,16,2.0
131,16,2.0
184,16,2.0
192,16,1.0
225,16,2.0
11,24,2.0
71,24,3.0
88,24,3.0
115,24,3.0
166,24,3.0
171,24,3.0
180,24,3.0
187,24,3.0
202,24,1.0
214,24,3.0
10,30,1.0
44,30,2.0
60,30,1.0
85,30,1.0
91,30,1.0
107,30,1.0
108,30,1.0
132,30,2.0
134,30,1.0
209,30,3.0
219,30,2.0
227,30,3.0
57,0,0.0
23,21,3.0
25,21,2.0
47,21,2.0
55,21,2.0
94,21,2.0
95,21,1.0
124,21,3.0
155,21,2.0
156,21,1.0
157,21,1.0
179,21,1.0
206,21,2.0
66,15,1.0
128,15,2.0
170,15,3.0
222,15,1.0
5,6,1.0
8,6,1.0
12,6,3.0
15,6,1.0
16,6,2.0
22,6,2.0
45,6,2.0
24,6,2.0
27,6,2.0
34,6,2.0
46,6,1.0
56,6,1.0
58,6,1.0
59,6,3.0
69,6,1.0
72,6,3.0
76,6,3.0
77,6,1.0
80,6,1.0
82,6,3.0
86,6,1.0
87,6,2.0
79,6,2.0
92,6,3.0
93,6,3.0
97,6,2.0
98,6,3.0
99,6,3.0
102,6,3.0
104,6,2.0
106,6,1.0
120,6,2.0
123,6,1.0
175,6,1.0
137,6,1.0
136,6,1.0
138,6,3.0
140,6,3.0
148,6,3.0
151,6,1.0
154,6,3.0
163,6,3.0
174,6,1.0
176,6,2.0
143,6,2.0
182,6,1.0
193,6,2.0
185,6,2.0
196,6,1.0
197,6,2.0
199,6,2.0
201,6,1.0
221,6,3.0
224,6,2.0
229,6,2.0
230,6,3.0
41,31,1.0
49,31,3.0
64,31,2.0
83,31,3.0
110,31,3.0
119,31,3.0
126,31,3.0
127,31,2.0
141,31,1.0
149,31,2.0
165,31,2.0
153,31,2.0
160,31,2.0
168,31,2.0
181,31,3.0
139,31,3.0
231,31,3.0
84,26,1.0
189,26,3.0
