Id,Choice,ChoiceWeight
53,23,1.0
58,23,2.0
75,23,2.0
90,23,2.0
100,23,3.0
121,23,3.0
141,23,3.0
206,23,1.0
24,27,3.0
51,27,3.0
161,27,3.0
133,27,3.0
204,27,2.0
63,27,2.0
217,27,2.0
186,27,3.0
228,27,2.0
89,27,2.0
23,21,3.0
25,21,2.0
26,21,1.0
54,21,3.0
57,21,2.0
35,21,2.0
124,21,3.0
152,21,3.0
157,21,1.0
59,6,3.0
61,6,1.0
68,6,2.0
92,6,3.0
93,6,3.0
97,6,2.0
102,6,3.0
104,6,2.0
120,6,2.0
145,6,1.0
154,6,3.0
174,6,1.0
176,6,2.0
143,6,2.0
182,6,1.0
196,6,1.0
200,6,1.0
229,6,2.0
12,15,1.0
15,15,2.0
34,15,3.0
56,15,2.0
66,15,1.0
76,15,2.0
98,15,2.0
170,15,3.0
201,15,2.0
222,15,1.0
11,28,3.0
219,28,1.0
153,28,3.0
28,28,3.0
168,28,3.0
202,28,2.0
207,28,2.0
18,9,3.0
81,9,1.0
125,9,2.0
156,9,3.0
172,9,3.0
13,9,3.0
178,9,2.0
7,9,2.0
179,9,2.0
223,9,2.0
9,11,2.0
118,11,2.0
10,11,2.0
16,11,3.0
135,11,3.0
155,11,3.0
164,11,1.0
44,30,2.0
82,30,1.0
134,30,1.0
146,30,2.0
183,30,1.0
199,30,1.0
227,30,3.0
230,30,2.0
49,31,3.0
64,31,2.0
110,31,3.0
119,31,3.0
126,31,3.0
160,31,2.0
181,31,3.0
139,31,3.0
213,31,2.0
220,31,2.0
231,31,3.0
5,16,3.0
27,16,3.0
46,16,2.0
69,16,3.0
77,16,3.0
83,16,2.0
86,16,2.0
95,16,2.0
96,16,2.0
101,16,1.0
103,16,2.0
111,16,3.0
112,16,1.0
114,16,3.0
140,16,2.0
173,16,1.0
177,16,2.0
184,16,2.0
192,16,1.0
225,16,2.0
33,4,1.0
41,4,2.0
117,4,2.0
129,4,1.0
132,4,3.0
142,4,1.0
171,4,1.0
209,4,2.0
37,12,2.0
65,12,1.0
84,12,2.0
122,12,1.0
158,12,2.0
167,12,2.0
70,12,2.0
169,12,3.0
203,12,1.0
4,13,2.0
21,13,2.0
150,13,2.0
50,13,3.0
2,13,3.0
137,13,3.0
136,13,3.0
147,13,2.0
180,13,2.0
193,13,1.0
185,13,1.0
194,13,2.0
211,13,2.0
208,13,2.0
212,13,1.0
215,13,3.0
226,13,1.0
31,10,2.0
109,10,2.0
128,19,3.0
191,19,3.0
30,20,1.0
190,20,1.0
39,20,2.0
40,20,1.0
67,20,1.0
80,20,2.0
105,20,1.0
123,20,2.0
175,20,2.0
149,20,3.0
165,20,3.0
8,7,2.0
22,7,1.0
45,7,1.0
60,7,2.0
72,7,2.0
87,7,1.0
79,7,1.0
94,7,3.0
99,7,2.0
127,7,3.0
131,7,3.0
138,7,2.0
151,7,3.0
163,7,1.0
198,7,1.0
221,7,2.0
224,7,1.0
6,2,2.0
42,2,2.0
43,2,2.0
47,2,3.0
62,2,1.0
113,2,3.0
116,2,2.0
144,2,3.0
148,2,2.0
159,2,1.0
216,2,2.0
14,25,2.0
85,25,2.0
91,25,2.0
107,25,3.0
108,25,3.0
210,25,1.0
73,0,0.0
55,32,3.0
189,32,1.0
197,32,3.0
205,32,1.0
106,8,3.0
162,8,1.0
78,3,1.0
188,3,2.0
195,3,2.0
52,1,2.0
130,1,3.0
1,18,1.0
20,18,2.0
218,18,3.0
88,26,1.0
115,26,1.0
71,24,3.0
166,24,3.0
187,24,3.0
214,24,3.0
