Id,Choice,ChoiceWeight
4,13,2.0
50,13,3.0
2,13,3.0
68,13,1.0
43,13,1.0
70,13,1.0
167,13,1.0
120,13,3.0
105,13,3.0
133,13,2.0
161,13,2.0
134,13,3.0
73,13,3.0
147,13,2.0
194,13,2.0
196,13,2.0
78,13,2.0
228,13,1.0
229,13,3.0
186,13,2.0
91,28,3.0
85,28,3.0
153,28,3.0
28,28,3.0
168,28,3.0
200,28,2.0
162,28,2.0
188,3,2.0
195,3,2.0
207,3,3.0
14,3,3.0
208,3,3.0
211,3,3.0
31,10,2.0
41,10,3.0
109,10,2.0
126,10,2.0
35,2,3.0
57,2,3.0
65,2,3.0
116,2,2.0
125,2,3.0
216,2,2.0
226,2,2.0
21,27,3.0
150,27,3.0
51,27,3.0
24,27,3.0
174,27,3.0
192,27,3.0
190,27,3.0
30,27,3.0
204,27,2.0
191,19,3.0
214,19,2.0
40,20,1.0
42,20,3.0
63,20,1.0
67,20,1.0
101,20,2.0
159,20,2.0
182,20,3.0
217,20,3.0
12,6,3.0
22,6,2.0
45,6,2.0
72,6,3.0
80,6,1.0
87,6,2.0
79,6,2.0
92,6,3.0
93,6,3.0
97,6,2.0
102,6,3.0
104,6,2.0
123,6,1.0
175,6,1.0
137,6,1.0
136,6,1.0
143,6,2.0
176,6,2.0
154,6,3.0
163,6,3.0
193,6,2.0
185,6,2.0
224,6,2.0
11,32,1.0
55,32,3.0
189,32,1.0
197,32,3.0
205,32,1.0
8,7,2.0
89,7,1.0
99,7,2.0
113,7,1.0
138,7,2.0
145,7,3.0
148,7,1.0
151,7,3.0
198,7,1.0
212,7,2.0
215,7,1.0
221,7,2.0
107,25,3.0
108,25,3.0
158,25,3.0
160,25,1.0
210,25,1.0
15,15,2.0
34,15,3.0
56,15,2.0
66,15,1.0
76,15,2.0
98,15,2.0
128,15,2.0
170,15,3.0
201,15,2.0
222,15,1.0
1,18,1.0
20,18,2.0
61,18,3.0
173,18,2.0
177,18,3.0
218,18,3.0
6,11,1.0
9,11,2.0
118,11,2.0
10,11,2.0
103,11,1.0
135,11,3.0
144,11,1.0
26,1,2.0
37,1,3.0
52,1,2.0
130,1,3.0
146,1,1.0
152,1,1.0
54,1,2.0
178,1,3.0
7,1,3.0
71,24,3.0
88,24,3.0
115,24,3.0
166,24,3.0
171,24,3.0
180,24,3.0
187,24,3.0
202,24,1.0
39,8,1.0
44,8,1.0
75,8,3.0
96,8,1.0
106,8,3.0
223,8,1.0
230,8,1.0
231,8,2.0
59,30,2.0
60,30,1.0
82,30,1.0
183,30,1.0
199,30,1.0
209,30,3.0
219,30,2.0
227,30,3.0
49,31,3.0
64,31,2.0
83,31,3.0
110,31,3.0
119,31,3.0
127,31,2.0
139,31,3.0
181,31,3.0
149,31,2.0
165,31,2.0
213,31,2.0
220,31,2.0
33,26,2.0
84,26,1.0
142,29,2.0
164,29,2.0
16,21,1.0
23,21,3.0
47,21,2.0
94,21,2.0
124,21,3.0
157,21,1.0
179,21,1.0
206,21,2.0
5,16,3.0
18,16,2.0
27,16,3.0
46,16,2.0
62,16,2.0
69,16,3.0
77,16,3.0
86,16,2.0
90,16,3.0
95,16,2.0
100,16,1.0
111,16,3.0
112,16,1.0
114,16,3.0
121,16,2.0
131,16,2.0
140,16,2.0
184,16,2.0
225,16,2.0
25,12,1.0
53,12,2.0
81,12,2.0
122,12,1.0
141,12,2.0
156,12,2.0
169,12,3.0
203,12,1.0
117,4,2.0
129,4,1.0
132,4,3.0
155,4,1.0
13,9,3.0
172,9,3.0
58,23,2.0
