Id,Choice,ChoiceWeight
226,13,1.0
42,20,3.0
105,20,1.0
144,20,2.0
159,20,2.0
194,20,1.0
191,20,1.0
80,6,1.0
120,6,2.0
176,6,2.0
143,6,2.0
196,6,1.0
229,6,2.0
16,21,1.0
1,17,3.0
20,17,1.0
31,10,2.0
109,10,2.0
25,12,1.0
43,12,3.0
68,12,3.0
135,12,2.0
155,4,1.0
21,27,3.0
150,27,3.0
67,27,2.0
157,27,2.0
92,27,2.0
93,27,2.0
95,27,3.0
97,27,3.0
102,27,1.0
111,27,1.0
104,27,3.0
4,27,3.0
117,27,1.0
116,27,1.0
123,27,3.0
175,27,3.0
124,27,2.0
61,27,2.0
137,27,2.0
136,27,2.0
161,27,3.0
133,27,3.0
192,27,3.0
174,27,3.0
193,27,3.0
185,27,3.0
204,27,2.0
63,27,2.0
228,27,2.0
89,27,2.0
47,9,1.0
57,9,1.0
81,9,1.0
125,9,2.0
156,9,3.0
169,9,2.0
172,9,3.0
13,9,3.0
179,9,2.0
223,9,2.0
9,28,3.0
118,28,3.0
200,28,2.0
162,28,2.0
217,25,1.0
2,7,1.0
6,7,3.0
8,7,2.0
22,7,1.0
45,7,1.0
24,7,1.0
30,7,2.0
39,7,3.0
50,7,1.0
51,7,1.0
65,7,2.0
70,7,3.0
72,7,2.0
87,7,1.0
79,7,1.0
94,7,3.0
99,7,2.0
113,7,1.0
122,7,2.0
138,7,2.0
145,7,3.0
148,7,1.0
151,7,3.0
154,7,1.0
163,7,1.0
167,7,3.0
182,7,2.0
186,7,1.0
190,7,2.0
198,7,1.0
203,7,2.0
212,7,2.0
215,7,1.0
216,7,1.0
221,7,2.0
224,7,1.0
23,23,1.0
53,23,1.0
58,23,2.0
75,23,2.0
129,23,2.0
206,23,1.0
41,31,1.0
49,31,3.0
64,31,2.0
110,31,3.0
119,31,3.0
126,31,3.0
127,31,2.0
141,31,1.0
149,31,2.0
165,31,2.0
160,31,2.0
213,31,2.0
5,16,3.0
18,16,2.0
27,16,3.0
46,16,2.0
62,16,2.0
69,16,3.0
77,16,3.0
83,16,2.0
86,16,2.0
90,16,3.0
96,16,2.0
100,16,1.0
101,16,1.0
103,16,2.0
112,16,1.0
114,16,3.0
121,16,2.0
131,16,2.0
140,16,2.0
181,16,2.0
139,16,2.0
184,16,2.0
225,16,2.0
12,15,1.0
15,15,2.0
34,15,3.0
56,15,2.0
66,15,1.0
76,15,2.0
98,15,2.0
106,15,2.0
170,15,3.0
201,15,2.0
222,15,1.0
231,15,1.0
40,19,2.0
128,19,3.0
153,19,1.0
158,19,1.0
210,19,2.0
78,3,1.0
183,3,3.0
147,3,3.0
188,3,2.0
195,3,2.0
207,3,3.0
14,3,3.0
211,3,3.0
208,3,3.0
33,26,2.0
84,26,1.0
88,26,1.0
115,26,1.0
189,26,3.0
10,30,1.0
44,30,2.0
59,30,2.0
60,30,1.0
82,30,1.0
85,30,1.0
91,30,1.0
107,30,1.0
108,30,1.0
132,30,2.0
134,30,1.0
168,30,1.0
199,30,1.0
209,30,3.0
219,30,2.0
227,30,3.0
230,30,2.0
26,1,2.0
37,1,3.0
52,1,2.0
130,1,3.0
146,1,1.0
152,1,1.0
54,1,2.0
178,1,3.0
7,1,3.0
11,24,2.0
71,24,3.0
166,24,3.0
171,24,3.0
180,24,3.0
187,24,3.0
202,24,1.0
214,24,3.0
142,29,2.0
164,29,2.0
220,29,1.0
173,18,2.0
177,18,3.0
218,18,3.0
28,32,2.0
55,32,3.0
73,32,1.0
35,32,1.0
197,32,3.0
205,32,1.0
